frame,t,bx,by
566,18.866666666666667,318.0836199239222,242.4638270687498
567,18.9,314.35086220782046,247.26086704418083
568,18.933333333333334,310.61967366033673,252.04984013653836
569,18.966666666666665,306.89109069874354,256.8254257572822
570,19.0,303.1661490165547,261.58231819146516
571,19.033333333333335,299.4458832958422,266.3152324924229
572,19.066666666666666,295.73132691982966,271.0189103533946
573,19.1,292.0235116858475,275.6881259495462
574,19.133333333333333,288.3234675187313,280.317691743902
575,19.166666666666668,284.6322221847356,284.90246425074434
576,19.2,280.95080100605253,289.4373497500649
577,19.233333333333334,277.28022657600405,293.91730994673355
578,19.266666666666666,273.62151847499746,298.3373675680815
579,19.3,269.9756929873124,302.6926118936966
580,19.333333333333332,266.34376281880924,306.9782042112699
581,19.366666666666667,262.72673681562515,311.18938319244876
582,19.4,259.1256196839489,315.32147018270825
583,19.433333333333334,255.5414117109389,319.36987439937843
584,19.466666666666665,251.97510848687534,323.33009803203805
585,19.5,248.4277006286107,327.1977412396226
586,19.533333333333335,244.90017350440735,330.9685070386807
587,19.566666666666666,241.39350696022927,334.6382060773598
588,19.6,237.90867504756804,338.2027612898115
589,19.633333333333333,234.44664575288158,341.6582124258425
590,19.666666666666668,231.00838072871244,345.0007204507883
591,19.7,227.59483502657122,348.22657181070934
592,19.733333333333334,224.20695683164766,351.332182558183
593,19.766666666666666,220.84568719943482,354.3141023340957
594,19.8,217.51195979432802,357.16901820102316
595,19.833333333333332,214.20670063028248,359.8937583239285
596,19.866666666666667,210.93082781359035,362.4852954940995
597,19.9,207.68525128785978,364.94075049240007
598,19.933333333333334,204.47087258125603,367.2573952881089
599,19.966666666666665,201.28858455608542,369.4326560697816
